SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW
06-JAN-2021,11,27343,29183,24703,879,6527,0,13080,0,1192,638,-1,1,-47,0,861,0,0
06-JAN-2021,12,28496,29952,25778,854,6527,0,13080,0,815,594,-2,0,-39,0,856,0,0
06-JAN-2021,13,30965,31620,28057,825,6527,0,13080,0,53,415,-2,0,51,0,275,0,0
06-JAN-2021,14,33049,33675,29983,795,6527,0,13080,0,9,456,-1,0,-16,0,247,0,0
06-JAN-2021,15,35827,36441,32546,764,6527,0,13080,0,13,1606,-1,0,29,0,59,0,0
06-JAN-2021,16,38045,38657,34607,733,6527,0,13080,0,10,1700,-2,0,14,0,63,0,0
06-JAN-2021,17,40004,40640,36388,721,6527,1,13080,0,7,1573,-1,0,-28,0,732,0,0
06-JAN-2021,18,41007,41645,37293,709,6527,45,13080,0,9,1571,-1,0,-28,0,768,0,0
06-JAN-2021,19,41246,41874,37449,682,6527,259,13080,0,8,1986,-2,0,-18,0,982,0,0
06-JAN-2021,20,41464,42114,37606,655,6527,642,13080,0,8,2004,-2,0,-40,0,990,0,0
06-JAN-2021,21,41723,42415,37808,649,6527,981,13080,0,10,2002,-1,0,-81,0,999,0,0
06-JAN-2021,22,41817,42504,37923,642,6527,1330,13080,0,12,2003,-1,0,-74,0,999,0,0
06-JAN-2021,23,42185,42966,38276,625,6527,1510,13080,0,9,2004,-1,0,-171,0,999,0,0
06-JAN-2021,24,42319,43084,38385,608,6527,1820,13080,0,6,2004,-2,0,-157,0,1000,0,0
06-JAN-2021,25,42500,43201,38523,619,6527,2310,13080,0,9,2003,-1,0,-91,0,847,0,0
06-JAN-2021,26,42296,43115,38299,630,6527,2270,13080,0,11,2003,-1,0,-207,0,842,0,0
06-JAN-2021,27,42124,43063,38162,642,6527,2090,13080,0,10,2003,-2,0,-327,0,856,0,0
06-JAN-2021,28,41887,42788,37969,653,6527,1610,13080,0,9,2003,-2,0,-290,0,856,0,0
06-JAN-2021,29,41826,42671,37959,645,6527,1490,13080,0,12,2003,-2,1,-231,0,995,0,0
06-JAN-2021,30,41885,42588,38030,636,6527,1100,13080,0,16,2002,-1,0,-86,0,999,0,0
06-JAN-2021,31,42630,43265,38691,625,6527,566,13080,0,9,2003,-1,0,-25,0,990,0,0
06-JAN-2021,32,43527,44138,39530,614,6527,119,13080,0,9,2003,-2,0,81,33,990,0,0
06-JAN-2021,33,43729,44347,39596,613,6527,3,13080,0,7,2003,-2,0,203,-9,1018,0,0
06-JAN-2021,34,45207,45811,40901,612,6527,0,13080,0,3,2003,-1,0,179,0,1019,0,0
06-JAN-2021,35,45903,46507,41498,620,6527,0,13080,0,2,2003,-2,0,74,0,1020,0,0
06-JAN-2021,36,46053,46657,41713,628,6527,0,13080,0,2,2003,-2,1,47,0,1020,0,0
06-JAN-2021,37,45565,46194,41363,627,6527,0,13080,0,2,2003,-2,0,47,-25,1020,0,0
06-JAN-2021,38,45307,45940,41180,626,6527,0,13080,0,2,2003,-2,0,47,-29,1019,0,0
06-JAN-2021,39,44208,44819,40231,629,6527,0,13080,0,9,2003,-2,0,21,0,1020,0,0
06-JAN-2021,40,43003,43693,39180,631,6527,0,13080,0,15,2003,-2,0,-18,-55,1020,0,0
06-JAN-2021,41,41639,42317,37935,625,6527,0,13080,0,12,2003,-2,0,-53,-11,993,0,0
06-JAN-2021,42,40255,41126,36679,618,6527,0,13080,0,11,2003,-2,0,-199,-59,982,0,0
06-JAN-2021,43,38380,39300,35016,618,6527,0,13080,0,10,1905,-1,0,-291,-18,345,0,0
06-JAN-2021,44,36713,37722,33509,617,6527,0,13080,0,11,1898,-2,0,-382,-14,312,0,0
06-JAN-2021,45,34683,35550,31641,618,6527,0,13080,0,10,1409,-1,0,-256,0,301,0,0
06-JAN-2021,46,32898,33672,29930,618,6527,0,13080,0,22,1386,-1,0,-151,0,305,0,0
06-JAN-2021,47,30853,32436,28066,637,6527,0,13080,0,761,1274,-2,0,-165,-55,784,0,0
06-JAN-2021,48,29535,31755,26866,655,6527,0,13080,0,1294,1271,-1,0,-314,-11,805,0,0
07-JAN-2021,1,29461,31782,26843,654,6527,0,13080,0,1306,1593,-1,0,-414,0,903,0,0
07-JAN-2021,2,29762,31968,27198,652,6527,0,13080,0,1294,1606,-1,0,-311,0,907,0,0
07-JAN-2021,3,29487,31702,26961,654,6527,0,13080,0,1287,1514,-1,0,-327,0,996,0,0
07-JAN-2021,4,29065,31306,26624,655,6527,0,13080,0,1285,1511,-1,0,-355,0,999,0,0
07-JAN-2021,5,28584,30821,26209,656,6527,0,13080,0,1273,1462,-1,0,-363,0,1000,0,0
07-JAN-2021,6,28361,30614,25980,657,6527,0,13080,0,1271,1463,-1,1,-381,0,1000,0,0
07-JAN-2021,7,28065,30190,25697,659,6527,0,13080,0,1268,1881,-1,0,-256,0,999,0,0
07-JAN-2021,8,27659,29784,25318,660,6527,0,13080,0,1258,1829,-1,0,-266,0,1000,0,0
07-JAN-2021,9,27343,29420,25009,652,6527,0,13080,0,1244,512,-1,0,-232,0,971,0,0
07-JAN-2021,10,27456,29475,25091,643,6527,0,13080,0,1239,375,-1,1,-179,0,969,0,0
07-JAN-2021,11,28024,30140,25603,639,6527,0,13080,0,1099,-315,-1,0,-101,0,811,0,0
07-JAN-2021,12,29203,31466,26686,634,6527,0,13080,0,1136,-431,-1,0,-95,0,806,0,0
07-JAN-2021,13,31437,34746,28710,612,6527,0,13080,0,890,-1818,-1,0,36,53,618,0,0
07-JAN-2021,14,33464,37044,30576,590,6527,0,13080,0,1025,-1954,-1,0,151,10,612,0,0
07-JAN-2021,15,35913,38547,32807,592,6527,0,13080,0,274,-1759,-1,0,152,0,736,0,0
07-JAN-2021,16,37798,39931,34513,593,6527,0,13080,0,12,-1520,-1,0,261,0,741,0,0
07-JAN-2021,17,40143,40760,36642,590,6527,3,13080,0,16,513,-1,0,175,12,956,0,0
07-JAN-2021,18,41184,41796,37538,587,6527,95,13080,0,11,837,-1,0,229,107,964,0,0
07-JAN-2021,19,41968,42584,38239,588,6527,474,13080,0,15,1277,-1,0,115,20,801,0,0
07-JAN-2021,20,42151,42766,38337,588,6527,893,13080,0,14,1297,-1,0,49,0,796,0,0
07-JAN-2021,21,42030,42648,38147,596,6527,1290,13080,0,17,1532,-1,0,83,0,664,0,0
07-JAN-2021,22,41867,42485,37958,603,6527,1640,13080,0,17,1541,-1,0,62,0,661,0,0
07-JAN-2021,23,42260,42870,38308,616,6527,1930,13080,0,9,1522,-1,0,100,0,987,0,0
07-JAN-2021,24,42081,42692,38096,629,6527,2060,13080,0,10,1521,-1,0,195,0,999,0,0
07-JAN-2021,25,42233,42847,38211,642,6527,2080,13080,0,13,1844,-1,0,137,0,999,0,0
07-JAN-2021,26,42119,42734,38110,655,6527,2140,13080,0,14,1857,-1,0,133,0,1000,0,0
07-JAN-2021,27,42096,42709,38099,671,6527,2150,13080,0,12,1998,-1,0,137,0,1000,0,0
07-JAN-2021,28,41906,42519,37959,687,6527,1870,13080,0,12,2003,-1,0,212,0,1000,0,0
07-JAN-2021,29,42378,42990,38487,697,6527,1420,13080,0,11,2003,-1,0,251,0,999,0,0
07-JAN-2021,30,42587,43205,38731,706,6527,1000,13080,0,17,2000,-1,0,241,0,1000,0,0
07-JAN-2021,31,42853,43465,38931,727,6527,533,13080,0,11,1555,-1,0,206,0,999,0,0
07-JAN-2021,32,43388,43996,39398,747,6527,121,13080,0,7,1539,-1,0,264,0,999,0,0
07-JAN-2021,33,44441,45045,40345,768,6527,7,13080,0,3,1983,-1,0,201,0,1019,0,0
07-JAN-2021,34,45678,46281,41462,788,6527,0,13080,0,2,2003,-1,0,121,65,1020,0,0
07-JAN-2021,35,46433,47036,42122,803,6527,0,13080,0,2,2003,-1,0,88,94,1020,0,0
07-JAN-2021,36,46405,47008,42150,817,6527,0,13080,0,2,2003,-1,0,88,98,1019,0,0
07-JAN-2021,37,45768,46371,41625,830,6527,1,13080,0,2,2003,-1,0,137,5,1020,0,0
07-JAN-2021,38,45333,45991,41216,843,6527,0,13080,0,2,2003,-1,0,209,-55,1019,0,0
07-JAN-2021,39,44599,45226,40605,859,6527,0,13080,0,14,1990,-2,0,260,-11,1020,0,0
07-JAN-2021,40,42815,43462,39025,874,6527,0,13080,0,14,1954,-2,0,188,-31,1020,0,0
07-JAN-2021,41,41340,41954,37711,894,6527,0,13080,0,12,927,-2,0,268,11,1020,0,0
07-JAN-2021,42,40201,40810,36791,914,6527,0,13080,0,7,834,-2,0,167,0,1019,0,0
07-JAN-2021,43,38488,39100,35341,920,6527,0,13080,0,10,51,-2,0,69,0,1000,0,0
07-JAN-2021,44,36726,37369,33761,926,6527,0,13080,0,11,-2,-2,0,-16,-12,999,0,0
07-JAN-2021,45,34952,36065,32138,951,6527,0,13080,0,16,-495,-2,0,82,24,793,0,0
07-JAN-2021,46,32808,34188,30166,975,6527,0,13080,0,266,-512,-2,0,97,0,786,0,0
07-JAN-2021,47,30898,32732,28429,964,6527,0,13080,0,1232,58,-2,0,140,0,682,0,0
07-JAN-2021,48,29718,31628,27312,952,6527,0,13080,0,1308,85,-2,0,289,36,678,0,0
08-JAN-2021,1,29518,31423,27155,975,6527,0,13080,0,1303,171,-2,0,396,39,817,0,0
08-JAN-2021,2,29835,31728,27557,997,6527,0,13080,0,1291,172,-2,0,401,174,822,0,0
08-JAN-2021,3,29592,31753,27375,1021,6527,0,13080,0,1294,-265,-2,0,402,149,994,0,0
08-JAN-2021,4,29047,31226,26883,1045,6527,0,13080,0,1292,-285,-2,0,402,161,1000,0,0
08-JAN-2021,5,28450,30522,26335,1065,6527,0,13080,0,1266,-204,-2,0,402,33,952,0,0
08-JAN-2021,6,28159,30224,26022,1085,6527,0,13080,0,1262,-201,-2,0,395,0,951,0,0
08-JAN-2021,7,27730,29846,25574,1085,6527,0,13080,0,1255,-259,-2,0,400,0,958,0,0
08-JAN-2021,8,27341,29463,25230,1085,6527,0,13080,0,1248,-272,-2,0,339,0,958,0,0
08-JAN-2021,9,27079,29879,25011,1108,6527,0,13080,0,1241,-957,-2,0,396,10,928,0,0
08-JAN-2021,10,27126,29969,25073,1131,6527,0,13080,0,1233,-1008,-2,0,395,133,916,0,0
08-JAN-2021,11,27863,31458,25712,1135,6527,0,13080,0,1242,-1751,-2,0,401,286,255,0,0
08-JAN-2021,12,28586,32195,26331,1139,6527,1,13080,0,1228,-1779,-2,0,401,318,193,0,0
08-JAN-2021,13,30878,34348,28441,1104,6527,0,13080,0,1130,-1003,-2,0,401,413,-735,0,0
08-JAN-2021,14,32784,36053,30203,1069,6527,0,13080,0,925,-957,-2,0,401,365,-785,0,0
08-JAN-2021,15,35276,37138,32480,1059,6527,0,13080,0,146,-1007,-2,0,401,473,-107,0,0
08-JAN-2021,16,37214,38890,34352,1049,6527,0,13080,0,12,-991,-2,0,401,504,-71,0,0
08-JAN-2021,17,39443,40230,36337,1033,6527,2,13080,0,13,-172,-2,0,401,504,241,0,0
08-JAN-2021,18,40487,41197,37221,1016,6527,58,13080,0,10,-98,-2,0,401,504,256,0,0
08-JAN-2021,19,41521,42136,38088,995,6527,231,13080,0,13,769,-2,0,401,504,705,0,0
08-JAN-2021,20,41777,42390,38173,973,6527,471,13080,0,11,844,-2,0,401,504,725,0,0
08-JAN-2021,21,42050,42663,38373,962,6527,664,13080,0,11,1653,-2,0,401,471,789,0,0
08-JAN-2021,22,42141,42754,38511,950,6527,841,13080,0,11,1703,-2,0,401,428,792,0,0
08-JAN-2021,23,42241,42852,38622,933,6527,911,13080,0,9,1776,-2,0,401,343,977,0,0
08-JAN-2021,24,42524,43136,38884,915,6527,951,13080,0,10,1779,-2,0,401,380,983,0,0
08-JAN-2021,25,43042,43653,39379,901,6527,1010,13080,0,9,1996,-2,0,401,283,999,0,0
08-JAN-2021,26,43002,43617,39358,887,6527,948,13080,0,13,2004,-2,0,401,266,1000,0,0
08-JAN-2021,27,43090,43707,39438,868,6527,922,13080,0,15,1998,-2,0,401,260,997,0,0
08-JAN-2021,28,42541,43159,38899,848,6527,806,13080,0,16,2004,-2,0,401,186,1000,0,0
08-JAN-2021,29,42415,43030,38813,826,6527,593,13080,0,13,2004,-2,0,401,268,999,0,0
08-JAN-2021,30,42337,42955,38689,803,6527,413,13080,0,16,2004,-2,0,401,157,1000,0,0
08-JAN-2021,31,42604,43214,38890,774,6527,203,13080,0,8,2001,-2,0,401,152,999,0,0
08-JAN-2021,32,43019,43627,39270,745,6527,41,13080,0,6,2001,-2,0,386,243,999,0,0
08-JAN-2021,33,43475,44082,39570,733,6527,3,13080,0,5,2004,-2,0,261,202,1019,0,0
08-JAN-2021,34,44690,45294,40559,721,6527,0,13080,0,2,2004,-2,0,202,327,1019,0,0
08-JAN-2021,35,45085,45689,40826,705,6527,0,13080,0,2,2004,-2,0,201,385,1020,0,0
08-JAN-2021,36,44970,45574,40731,688,6527,0,13080,0,2,2004,-2,0,201,346,1020,0,0
08-JAN-2021,37,44573,45177,40423,664,6527,0,13080,0,2,2004,-2,0,201,195,1020,0,0
08-JAN-2021,38,43815,44419,39696,639,6527,0,13080,0,2,2004,-2,0,139,46,1020,0,0
08-JAN-2021,39,42925,43602,38899,626,6527,0,13080,0,8,2004,-2,0,75,-67,1019,0,0
08-JAN-2021,40,41060,41816,37163,613,6527,0,13080,0,15,2004,-2,0,-59,-80,1019,0,0
08-JAN-2021,41,39931,40544,36125,601,6527,0,13080,0,11,1908,-2,0,26,0,1019,0,0
08-JAN-2021,42,38750,39489,35067,588,6527,0,13080,0,13,1867,-2,0,-81,-43,1020,0,0
08-JAN-2021,43,37154,37810,33629,574,6527,0,13080,0,9,825,-2,0,-44,-1,905,0,0
08-JAN-2021,44,35663,36351,32219,560,6527,0,13080,0,13,745,-2,0,-73,0,901,0,0
08-JAN-2021,45,34490,35105,31200,560,6527,0,13080,0,13,546,-2,0,32,0,811,0,0
08-JAN-2021,46,33005,33617,29804,559,6527,0,13080,0,10,602,-2,0,87,0,808,0,0
08-JAN-2021,47,31173,31985,28136,550,6527,0,13080,0,156,1885,-2,0,37,-54,992,0,0
08-JAN-2021,48,30198,31261,27244,541,6527,0,13080,0,329,2004,-2,0,-122,-10,1000,0,0
09-JAN-2021,1,29873,30995,26990,553,6527,0,13080,0,466,2004,-2,0,-54,0,1000,0,0
09-JAN-2021,2,30321,31599,27471,565,6527,0,13080,0,676,2004,-2,0,64,0,999,0,0
09-JAN-2021,3,29980,31788,27188,579,6527,0,13080,0,1206,2004,-2,0,46,0,1000,0,0
09-JAN-2021,4,29249,31165,26564,592,6527,0,13080,0,1314,2004,-2,0,16,0,1000,0,0
09-JAN-2021,5,28566,30551,25981,599,6527,0,13080,0,1301,2004,-2,0,-82,0,1000,0,0
09-JAN-2021,6,28313,30347,25737,606,6527,0,13080,0,1301,2004,-2,0,-131,0,1000,0,0
09-JAN-2021,7,27827,29788,25273,641,6527,0,13080,0,1288,2004,-1,0,-72,0,1000,0,0
09-JAN-2021,8,27325,29259,24835,675,6527,0,13080,0,1283,2004,-2,0,-49,0,1000,0,0
09-JAN-2021,9,27083,29028,24633,696,6527,0,13080,0,1283,2004,-1,0,-61,0,1000,0,0
09-JAN-2021,10,26967,28925,24493,717,6527,0,13080,0,1277,2004,-1,0,-80,0,1000,0,0
09-JAN-2021,11,27085,28977,24629,740,6527,0,13080,0,1274,2004,-1,0,-17,0,1000,0,0
09-JAN-2021,12,27339,29221,24881,763,6527,0,13080,0,1264,2004,-1,0,-17,0,1000,0,0
09-JAN-2021,13,28492,30355,25965,761,6527,0,13080,0,1262,1985,-1,0,23,0,938,0,0
09-JAN-2021,14,29120,30968,26590,758,6527,0,13080,0,1204,1973,-1,0,-43,0,936,0,0
09-JAN-2021,15,30230,31289,27641,786,6527,0,13080,0,436,1260,-1,0,-22,0,907,0,0
09-JAN-2021,16,30797,31537,28188,814,6527,0,13080,0,82,1225,-2,0,-56,0,906,0,0
09-JAN-2021,17,32143,32757,29535,831,6527,10,13080,0,10,1809,-4,0,51,0,996,0,0
09-JAN-2021,18,33681,34309,31012,847,6527,174,13080,0,9,1838,-4,0,-15,0,1000,0,0
09-JAN-2021,19,34949,35665,32222,894,6527,652,13080,0,9,1999,-4,0,-103,0,1000,0,0
09-JAN-2021,20,35803,36536,33051,940,6527,1090,13080,0,7,2005,-4,0,-122,0,999,0,0
09-JAN-2021,21,36283,37097,33435,978,6527,1440,13080,0,8,2005,-4,0,-202,0,1000,0,0
09-JAN-2021,22,36680,37543,33826,1016,6527,1700,13080,0,8,2005,-4,0,-251,0,1000,0,0
09-JAN-2021,23,36866,37784,33956,1059,6527,1890,13080,0,8,2004,-4,0,-306,0,898,0,0
09-JAN-2021,24,37123,38026,34147,1102,6527,2090,13080,0,9,2005,-4,0,-290,0,895,0,0
09-JAN-2021,25,37235,38183,34252,1142,6527,2460,13080,0,8,2005,-4,0,-336,0,996,0,0
09-JAN-2021,26,37185,38147,34223,1181,6527,2580,13080,0,9,2004,-4,0,-349,0,1000,0,0
09-JAN-2021,27,37154,38177,34183,1202,6527,2400,13080,0,10,2005,-4,0,-409,0,1000,0,0
09-JAN-2021,28,37048,38064,34064,1222,6527,2160,13080,0,8,2004,-4,0,-404,0,1000,0,0
09-JAN-2021,29,37155,38103,34214,1247,6527,1800,13080,0,6,1908,-4,0,-338,0,988,0,0
09-JAN-2021,30,37205,38251,34302,1272,6527,1220,13080,0,6,1900,-4,0,-436,0,987,0,0
09-JAN-2021,31,37710,38723,34744,1281,6527,625,13080,0,6,1424,-4,0,-403,0,999,0,0
09-JAN-2021,32,38453,39484,35525,1289,6527,158,13080,0,6,1408,-4,0,-421,0,1000,0,0
09-JAN-2021,33,39918,41010,36838,1290,6527,5,13080,0,7,1976,-3,0,-454,-28,1019,0,0
09-JAN-2021,34,41932,42925,38731,1290,6527,0,13080,0,6,2005,-1,0,-386,0,1020,0,0
09-JAN-2021,35,42972,43943,39715,1298,6527,0,13080,0,3,2005,-1,0,-367,0,1019,0,0
09-JAN-2021,36,43447,44437,40111,1306,6527,0,13080,0,2,2005,-1,0,-346,-41,1019,0,0
09-JAN-2021,37,42853,44090,39546,1313,6527,0,13080,0,5,2005,-1,0,-444,-187,1020,0,0
09-JAN-2021,38,41745,42974,38529,1320,6527,0,13080,0,8,2005,-1,0,-454,-166,1019,0,0
09-JAN-2021,39,40216,41267,37110,1305,6527,0,13080,0,6,2005,-1,0,-410,-34,1020,0,0
09-JAN-2021,40,39034,40162,36038,1290,6527,0,13080,0,13,2005,-1,0,-429,-85,1020,0,0
09-JAN-2021,41,38280,39217,35362,1265,6527,0,13080,0,17,2005,-1,0,-311,-8,1020,0,0
09-JAN-2021,42,36859,37841,34069,1239,6527,0,13080,0,13,2005,-1,0,-368,0,1019,0,0
09-JAN-2021,43,35352,36266,32699,1209,6527,0,13080,0,8,2005,-1,0,-305,0,712,0,0
09-JAN-2021,44,33823,34698,31373,1179,6527,0,13080,0,8,2005,-1,0,-266,0,701,0,0
09-JAN-2021,45,32413,33319,30119,1164,6527,0,13080,0,9,1907,-1,0,-296,0,988,0,0
09-JAN-2021,46,30687,31589,28461,1148,6527,0,13080,0,9,1904,-1,0,-292,0,999,0,0
09-JAN-2021,47,29149,29992,27033,1148,6527,0,13080,0,9,2000,-1,0,-233,54,999,0,0
09-JAN-2021,48,28113,28987,26101,1147,6527,0,13080,0,8,2004,-1,0,-265,10,1000,0,0
10-JAN-2021,1,27771,28577,25764,1131,6527,0,13080,0,8,2004,-1,0,-197,0,985,0,0
10-JAN-2021,2,28181,28855,26196,1114,6527,0,13080,0,18,2004,-1,0,-55,0,985,0,0
10-JAN-2021,3,27890,28750,25927,1100,6527,0,13080,0,259,1909,-1,0,43,0,953,0,0
10-JAN-2021,4,27267,28517,25326,1086,6527,0,13080,0,649,1905,-1,0,62,0,952,0,0
10-JAN-2021,5,26884,28045,24945,1081,6527,0,13080,0,560,1905,-1,0,40,0,952,0,0
10-JAN-2021,6,26479,27910,24464,1076,6527,0,13080,0,830,1906,-1,0,23,0,952,0,0
10-JAN-2021,7,26015,27479,23956,1063,6527,0,13080,0,863,1906,-1,0,77,0,952,0,0
10-JAN-2021,8,25660,27069,23528,1049,6527,0,13080,0,792,1905,-1,0,-16,0,952,0,0
10-JAN-2021,9,25391,26841,23255,1015,6527,0,13080,0,849,1906,-1,0,13,0,952,0,0
10-JAN-2021,10,25176,26900,23056,980,6527,0,13080,0,1123,1906,-1,0,14,0,952,0,0
10-JAN-2021,11,25247,26776,23085,948,6527,0,13080,0,928,1906,-1,0,89,0,952,0,0
10-JAN-2021,12,25370,26880,23155,916,6527,0,13080,0,909,1906,-1,0,112,0,952,0,0
10-JAN-2021,13,26059,27279,23800,901,6527,0,13080,0,619,2000,-1,0,128,0,998,0,0
10-JAN-2021,14,26622,28029,24392,885,6527,0,13080,0,806,2005,-1,0,137,0,1000,0,0
10-JAN-2021,15,27482,28978,25185,891,6527,0,13080,0,895,2005,-1,0,101,0,952,0,0
10-JAN-2021,16,28094,29578,25760,896,6527,0,13080,0,883,2005,-1,0,138,0,951,0,0
10-JAN-2021,17,29023,29847,26641,905,6527,10,13080,0,223,2004,-1,0,117,0,998,0,0
10-JAN-2021,18,30544,31149,28099,914,6527,105,13080,0,4,2004,-1,0,168,0,999,0,0
10-JAN-2021,19,32065,32669,29522,942,6527,283,13080,0,3,2004,-1,0,66,0,1000,0,0
10-JAN-2021,20,33471,34075,30880,969,6527,482,13080,0,3,2005,-1,0,14,0,999,0,0
10-JAN-2021,21,34624,35228,31903,1010,6527,624,13080,0,3,2005,-1,0,30,0,1000,0,0
10-JAN-2021,22,35323,35933,32526,1050,6527,832,13080,0,9,2005,-1,0,14,0,1000,0,0
10-JAN-2021,23,35852,36532,33029,1118,6527,1130,13080,0,9,2005,-1,0,-70,0,916,0,0
10-JAN-2021,24,36324,36962,33442,1185,6527,1230,13080,0,9,2005,-1,0,-28,0,913,0,0
10-JAN-2021,25,37279,37967,34353,1253,6527,1070,13080,0,14,2004,-1,0,-73,0,996,0,0
10-JAN-2021,26,37864,38534,34936,1320,6527,1120,13080,0,12,2004,-1,0,-57,0,1000,0,0
10-JAN-2021,27,38007,38671,35111,1365,6527,890,13080,0,11,2005,-1,0,-52,0,1000,0,0
10-JAN-2021,28,38211,38951,35358,1409,6527,716,13080,0,8,2005,-1,0,-131,0,1000,0,0
10-JAN-2021,29,38541,39211,35767,1444,6527,537,13080,0,7,2005,-1,0,-62,0,1000,0,0
10-JAN-2021,30,38787,39500,36068,1478,6527,393,13080,0,7,2005,-1,0,-105,0,1000,0,0
10-JAN-2021,31,39267,40120,36553,1490,6527,191,13080,0,7,2005,-1,0,-214,-31,1000,0,0
10-JAN-2021,32,40049,40757,37344,1502,6527,36,13080,0,9,2005,-1,0,-98,0,999,0,0
10-JAN-2021,33,41730,42338,38852,1524,6527,1,13080,0,7,2005,-1,0,59,0,1019,0,0
10-JAN-2021,34,43415,44019,40310,1546,6527,0,13080,0,3,2005,-1,0,215,53,1019,0,0
10-JAN-2021,35,43706,44312,40448,1584,6527,0,13080,0,5,2005,-1,0,246,10,911,0,0
10-JAN-2021,36,43663,44269,40506,1622,6527,0,13080,0,5,2005,-1,0,210,0,905,0,0
10-JAN-2021,37,42420,43029,39441,1684,6527,0,13080,0,8,2006,-1,0,64,0,531,0,0
10-JAN-2021,38,40610,41271,37820,1746,6527,0,13080,0,8,2006,-1,0,-52,0,518,0,0
10-JAN-2021,39,39248,39855,36623,1798,6527,0,13080,0,6,2005,-1,0,50,0,839,0,0
10-JAN-2021,40,37701,38324,35207,1849,6527,0,13080,0,6,2005,-1,0,-16,0,852,0,0
10-JAN-2021,41,36516,37122,34089,1912,6527,0,13080,0,6,2006,-1,0,17,0,614,0,0
10-JAN-2021,42,35127,35744,32838,1975,6527,0,13080,0,6,2006,-1,0,48,-10,605,0,0
10-JAN-2021,43,33719,34326,31503,2010,6527,0,13080,0,6,1908,-1,0,184,0,729,0,0
10-JAN-2021,44,32046,32653,30010,2044,6527,0,13080,0,6,1878,-1,0,168,0,733,0,0
10-JAN-2021,45,30016,30629,28167,2090,6527,0,13080,0,12,996,-1,0,283,45,558,0,0
10-JAN-2021,46,28366,28978,26573,2136,6527,0,13080,0,11,950,-1,0,312,67,551,0,0
10-JAN-2021,47,26589,27274,24944,2177,6527,0,13080,0,84,1643,-1,0,315,23,756,0,0
10-JAN-2021,48,25376,26064,23827,2217,6527,0,13080,0,87,1681,-1,0,286,0,756,0,0
11-JAN-2021,1,24985,26520,23529,2264,6527,0,13080,0,934,1566,-1,0,220,0,148,0,0
11-JAN-2021,2,25443,27008,24033,2310,6527,0,13080,0,964,1561,-1,0,294,0,118,0,0
11-JAN-2021,3,25148,26774,23769,2351,6527,0,13080,0,1025,1266,-1,0,318,48,480,0,0
11-JAN-2021,4,24568,26285,23237,2392,6527,0,13080,0,1116,1232,-1,0,318,45,495,0,0
11-JAN-2021,5,24124,25894,22827,2433,6527,0,13080,0,1169,370,-1,0,318,113,792,0,0
11-JAN-2021,6,23940,25709,22614,2474,6527,0,13080,0,1168,309,-1,0,318,136,796,0,0
11-JAN-2021,7,23408,25347,22113,2475,6527,0,13080,0,1122,-216,-1,0,313,46,189,0,0
11-JAN-2021,8,23060,25064,21782,2475,6527,0,13080,0,1153,-250,-1,0,258,52,159,0,0
11-JAN-2021,9,22702,25307,21489,2472,6527,0,13080,0,1149,-855,-1,0,295,204,47,0,0
11-JAN-2021,10,22697,25330,21527,2468,6527,0,13080,0,1141,-891,-1,0,204,345,47,0,0
11-JAN-2021,11,23430,25995,22239,2444,6527,0,13080,0,554,-1410,-1,0,290,481,569,0,0
11-JAN-2021,12,24539,26742,23232,2420,6527,0,13080,0,167,-1435,-1,0,312,504,593,0,0
11-JAN-2021,13,26832,28924,25352,2449,6527,0,13080,0,13,-1478,-1,0,313,504,272,0,0
11-JAN-2021,14,29329,31428,27608,2477,6527,0,13080,0,14,-1484,-1,0,313,492,259,0,0
11-JAN-2021,15,31718,34365,29773,2485,6527,0,13080,0,13,-1948,-1,0,299,401,-85,0,0
11-JAN-2021,16,33955,36636,31810,2492,6527,0,13080,0,14,-1968,-1,0,299,489,-98,0,0
11-JAN-2021,17,36068,38500,33700,2525,6527,7,13080,0,12,-1820,-1,0,299,504,201,0,0
11-JAN-2021,18,37346,39770,34812,2558,6527,97,13080,0,9,-1815,-1,0,299,489,221,0,0
11-JAN-2021,19,38436,41009,35774,2619,6527,244,13080,0,13,-1960,-1,0,286,366,836,0,0
11-JAN-2021,20,38609,41191,35880,2679,6527,417,13080,0,14,-1968,-1,0,298,329,867,0,0
11-JAN-2021,21,38739,41376,35965,2796,6527,632,13080,0,15,-2022,-1,0,298,200,858,0,0
11-JAN-2021,22,38981,41617,36182,2913,6527,775,13080,0,14,-2020,-3,0,297,207,857,0,0
11-JAN-2021,23,39365,41507,36468,3017,6527,885,13080,0,14,-1526,-3,0,274,267,862,0,0
11-JAN-2021,24,39107,41219,36215,3120,6527,1170,13080,0,12,-1499,-2,0,274,316,862,0,0
11-JAN-2021,25,39426,40995,36518,3171,6527,1030,13080,0,9,-960,-1,0,274,332,569,0,0
11-JAN-2021,26,39356,40898,36441,3221,6527,1070,13080,0,9,-932,-2,0,274,332,558,0,0
